"geneID","varExps","congruence","score"
"K00615",1,1,1
"C00009",1,1,1
"K01921",0.969624159866924,0.984694970224601,0.977159565045763
"K01924",0.968845740112893,0.984299924105269,0.976572832109081
"K00927",0.968166204515332,0.983954620811055,0.976060412663194
"K01874",0.965616418027736,0.982658204870199,0.974137311448968
"C00086",0.947485000824351,1,0.973742500412175
"K04043",0.959707679281442,0.9796469584798,0.969677318880621
"K00789",0.958804089803455,0.979185474601993,0.968994782202724
"K00873",0.955203787041435,0.977345356661702,0.966274571851569
"K03671",0.95504146352031,0.977262719461566,0.966152091490938
"K01738",0.954658739783682,0.977066949642817,0.965862844713249
"K01876",0.952176563241913,0.9757957019477,0.963986132594807
"K09903",0.949688592540325,0.974519775237681,0.962104183889003
"K00891",0.948980128401601,0.974156264667379,0.96156819653449
"K00928",0.948606941980898,0.973964554053294,0.961285748017096
"K02563",0.947913435057712,0.97360852159724,0.960760978327476
"C00137",0.920216097842301,1,0.96010804892115
"K05366",0.945954858850886,0.972602393871051,0.959278626360969
"K01689",0.944758316633135,0.971986954827208,0.958372635730172
"K01875",0.944127816226642,0.971662554724968,0.957895185475805
"K02113",0.943839483032006,0.971514656716554,0.95767706987428
"K02109",0.943303621072888,0.971238786586832,0.95727120382986
"K02112",0.942482241250719,0.970815556638716,0.956648898944718
"K01889",0.941809913869828,0.97046895350344,0.956139433686634
"K19302",0.939780187872069,0.969422982722139,0.954601585297104
"K01591",0.939725347549503,0.969394644314324,0.954559995931914
"K00762",0.939194919950907,0.969120989522763,0.954157954736835
"K01775",0.938691629067149,0.968860796051085,0.953776212559117
"K00088",0.937679473415759,0.968338725891952,0.953009099653855
"C00158",0.905867363325638,1,0.952933681662819
"K00656",0.937143607413857,0.968061822233737,0.952602714823797
"K00763",0.937113058568283,0.968046805698482,0.952579932133383
"K01937",0.936223794566983,0.96758726291195,0.951905528739467
"K01929",0.935111893978164,0.967011730146902,0.951061812062533
"K00609",0.933944739332942,0.966408970099137,0.95017685471604
"K01756",0.932101925584986,0.965454554483377,0.948778240034181
"C00346",0.896914757227243,1,0.948457378613621
"K03596",0.931608419096486,0.965198819673359,0.948403619384922
"K01915",0.930323844150504,0.964533340307651,0.947428592229077
"K02114",0.929566953387865,0.964140830553365,0.946853891970615
"K00796",0.92872362895596,0.963703428251495,0.946213528603728
"K00826",0.927411741717752,0.963022366087625,0.945217053902689
"K00075",0.927104795526038,0.962862876184276,0.944983835855157
"K01624",0.926700809867209,0.962653025203409,0.944676917535309
"K00057",0.926324449820643,0.962457616471527,0.944391033146085
"K01951",0.925747803722925,0.962158281685041,0.943953042703983
"K01835",0.925172894373602,0.961859678955683,0.943516286664642
"K01892",0.925011790601934,0.961775379431908,0.943393585016921
"K03075",0.924256909405946,0.9613828896633,0.942819899534623
"K00761",0.923743531509807,0.961115765996999,0.942429648753403
"C00327",0.883940959911189,1,0.941970479955595
"K11085",0.92244481366305,0.960440194248597,0.941442503955823
"K01803",0.921361431827536,0.959875624895777,0.940618528361656
"K01783",0.920963961960091,0.959668710135443,0.940316336047767
"K02108",0.920371950977491,0.959360431653292,0.939866191315392
"K01868",0.920086702520888,0.959211541109453,0.93964912181517
"K00954",0.919745636199405,0.959033746291405,0.939389691245405
"K01424",0.919123003716973,0.95870932316784,0.938916163442406
"K01784",0.918723020829715,0.958500934993193,0.938611977911454
"K11717",0.918213896536391,0.958235622094808,0.938224759315599
"K02110",0.917840097139626,0.958040170785836,0.937940133962731
"K01925",0.917252420063125,0.957732971966296,0.937492696014711
"K01491",0.917033992937492,0.957618934377847,0.93732646365767
"K00858",0.91696601278603,0.957583435797829,0.937274724291929
"K01736",0.916947917296616,0.957573950514652,0.937260933905634
"K01714",0.916624208888077,0.957405045265782,0.937014627076929
"K00951",0.91590136186569,0.957027623347463,0.936464492606577
"K00806",0.914383734173243,0.956234056120876,0.93530889514706
"K00760",0.914319058130541,0.956200279202378,0.93525966866646
"K00850",0.913959071719607,0.95601201763966,0.934985544679634
"K00945",0.913562925977397,0.955805159621271,0.934684042799334
"K11753",0.913303378875677,0.955669075440092,0.934486227157885
"K03106",0.912730843357301,0.955369519146916,0.934050181252109
"K01000",0.912574450909417,0.95528763916933,0.933931045039374
"K01495",0.911335331242015,0.954639460016166,0.932987395629091
"K01586",0.910595064136114,0.954251621676236,0.932423342906175
"K01939",0.910390839728668,0.954143908925732,0.9322673743272
"K01956",0.909956670697204,0.953917279730883,0.931936975214044
"K13038",0.90958376361105,0.953720833639301,0.931652298625176
"K01945",0.909550323954245,0.9537040183868,0.931627171170523
"C00059",0.863225852942753,1,0.931612926471376
"K00820",0.909428125124488,0.953639910817785,0.931534017971137
"K07636",0.908846642854017,0.953334697563644,0.93109067020883
"K03685",0.907793678964573,0.952782102183045,0.930287890573809
"K06949",0.907228980477485,0.952485894031616,0.929857437254551
"K01887",0.907127873436783,0.952432507380443,0.929780190408613
"K03742",0.907091923138191,0.952414355061435,0.929753139099813
"K01588",0.906953994202017,0.952341421352147,0.929647707777082
"K09811",0.906784372048155,0.952252332065864,0.92951835205701
"K22391",0.906572382520125,0.952141908933399,0.929357145726762
"K00600",0.906336827738055,0.952017416112892,0.929177121925474
"K01890",0.905980440955748,0.951830099774581,0.928905270365165
"K01867",0.905974731026346,0.951826953538196,0.928900842282271
"K01881",0.904802833848187,0.951211140336782,0.928006987092485
"K00602",0.904733188577928,0.951175202033173,0.927954195305551
"K04567",0.903022139477003,0.950274979389482,0.926648559433242
"K00566",0.902809986109065,0.950162768880729,0.926486377494897
"K00847",0.902225207742859,0.949855547261479,0.926040377502169
"K03076",0.901940428468411,0.949705892375708,0.925823160422059
"K03110",0.901529516091649,0.949489022472285,0.925509269281967
"K01873",0.90067781008113,0.949040314690383,0.924859062385756
"K01866",0.90062579155753,0.949013056726407,0.924819424141968
"K00791",0.900514529364199,0.948954526386336,0.924734527875267
"K01869",0.900399525633817,0.948894220877652,0.924646873255735
"K01465",0.900375698536444,0.948882212294781,0.924628955415613
"C00366",0.848947475613971,1,0.924473737806986
"K00525",0.8996412367548,0.948494409916457,0.924067823335629
"K00969",0.898765459211452,0.948033312814876,0.923399386013164
"K01952",0.897453249731133,0.947340298743388,0.92239677423726
"K01790",0.8969767141889,0.947088464689101,0.922032589439
"K00287",0.896421985452694,0.946795934248975,0.921608959850834
"K01933",0.895999732447767,0.946572738772619,0.921286235610193
"K04077",0.894490778092429,0.945775195028352,0.920132986560391
"K00859",0.894185175903657,0.945613598098489,0.919899387001073
"K01710",0.894152002147654,0.945596527298962,0.919874264723308
"C00093",0.838724571603509,1,0.919362285801754
"K01938",0.893177803761047,0.945082117575536,0.919129960668292
"K01653",0.891995016808097,0.944455219487139,0.918225118147618
"K00215",0.890935621482731,0.943893987987434,0.917414804735082
"K07658",0.88967339904471,0.943225837235452,0.916449618140081
"K06153",0.889523045117763,0.9431462662157,0.916334655666731
"K00939",0.888424526981186,0.942562530493675,0.915493528737431
"K00588",0.886317572612424,0.941444848324141,0.913881210468283
"K00721",0.886052668778158,0.941304263977681,0.91367846637792
"K07007",0.885541586868697,0.941032726030102,0.9132871564494
"K03210",0.884500511945179,0.940478736651073,0.912489624298126
"K01735",0.884011495572539,0.940218873703847,0.912115184638193
"K16066",0.88304137568962,0.939703483269952,0.911372429479786
"K02495",0.881706333931922,0.938991832552746,0.910349083242334
"K01358",0.881495084675098,0.938879581265855,0.910187332970476
"C00906",0.818809616901856,1,0.909404808450928
"C07326",0.817827817241264,1,0.908913908620632
"K01838",0.879790126072595,0.937972078780273,0.908881102426434
"K01619",0.879690049324645,0.937918303694651,0.908804176509648
"K01955",0.879328249637626,0.937725836039693,0.90852704283866
"K00764",0.878405420252836,0.937232730597012,0.907819075424924
"K01883",0.878303286597411,0.93717800596103,0.90774064627922
"K01091",0.878208339085244,0.937128456954051,0.907668398019647
"K02313",0.877753678519483,0.936884948286488,0.907319313402986
"K04771",0.87617391379175,0.936042116243117,0.906108015017433
"K03070",0.873702037013841,0.934720365389324,0.904211201201583
"K16028",0.873197815657017,0.934450916276476,0.903824365966746
"K01808",0.872801714963869,0.9342388340165,0.903520274490185
"C00214",0.806998399551012,1,0.903499199775506
"K01439",0.872671296199199,0.934169255805903,0.903420276002551
"K09812",0.872434590695179,0.934041985385554,0.903238288040366
"K02115",0.871825885404463,0.933716285618076,0.902771085511269
"K00925",0.869916812197446,0.932693371250528,0.901305091723987
"K02548",0.867000469355193,0.931128393779067,0.89906443156713
"K00297",0.866842111465785,0.931043923771362,0.898943017618573
"K01489",0.866465332014834,0.930841782354946,0.89865355718489
"K00560",0.864575251564972,0.929825297547919,0.897200274556446
"K01740",0.864512456869791,0.929792525079308,0.897152490974549
"K03783",0.863987312792016,0.929509828799126,0.896748570795571
