"geneID","varExps","congruence","score"
"K04517",0.927364600810621,0.962997672746396,0.945181136778508
"K00286",0.926514287163648,0.962556147027492,0.94453521709557
"K00820",0.92456158803194,0.961541269558989,0.943051428795465
"K11085",0.923165454487973,0.960815086413573,0.941990270450773
"C00327",0.883940959911189,1,0.941970479955595
"K00760",0.923095140327406,0.96077842788252,0.941936784104963
"K00566",0.921716510131433,0.960060718683892,0.940888614407663
"K19302",0.921330023597937,0.959859409905794,0.940594716751866
"K01695",0.921085850560259,0.959732203316345,0.940409026938302
"K03523",0.919890827328232,0.959109325171862,0.939500076250047
"K00951",0.919849362907769,0.95908774422583,0.939468553566799
"K00963",0.919707116224352,0.95901364996637,0.939360383095361
"K22391",0.918861760231724,0.958572736324713,0.938717248278218
"K02548",0.918168776443308,0.958211284995076,0.938190030719192
"K06153",0.917738523173676,0.957986676108514,0.937862599641095
"K01952",0.917624432590293,0.957927178140902,0.937775805365598
"K00925",0.917390990796397,0.95780532524841,0.937598158022404
"K03783",0.914879669039289,0.956493421912369,0.935686545475829
"K01756",0.914794379360692,0.956448824024296,0.935621601692494
"K02433",0.914315410016749,0.956198414310901,0.935256912163825
"K01951",0.912550343504285,0.955275029524448,0.933912686514366
"C00059",0.863225852942753,1,0.931612926471376
"K01439",0.908654664826076,0.953233793868687,0.930944229347382
"K00024",0.908333528813851,0.953065417551132,0.930699473182492
"K01649",0.906988523627004,0.952359475180355,0.929673999403679
"K04042",0.906343377141355,0.95202074845717,0.929182062799263
"K00297",0.906185863035154,0.951937954271545,0.929061908653349
"K13038",0.90552050836005,0.951588414672975,0.928554461516513
"K16785",0.904794779980811,0.951206987581878,0.928000883781345
"K00940",0.904683747924024,0.951148697684356,0.92791622280419
"K01069",0.902847698382757,0.950182995952037,0.926515347167397
"K00067",0.901962756559848,0.949717223573499,0.925839990066673
"K01448",0.901394081470803,0.949417716144779,0.925405898807791
"K02072",0.90101625980616,0.949218760408514,0.925117510107337
"K01923",0.900738759937706,0.949072611818087,0.924905685877896
"C00366",0.848947475613971,1,0.924473737806986
"K07029",0.899241289870159,0.94828329605524,0.9237622929627
"K00656",0.899222923423454,0.948273692585253,0.923748308004353
"K00766",0.899053291838817,0.94818423933659,0.923618765587704
"K05845",0.898916622383761,0.948112074281585,0.923514348332673
"K02851",0.89844216932327,0.947861926124949,0.92315204772411
"K01662",0.896773421398274,0.946981177403258,0.921877299400766
"K04043",0.896581234120626,0.946879733570227,0.921730483845427
"K02071",0.89610796516173,0.946629787016302,0.921368876089016
"K15582",0.894457597952803,0.945757680302616,0.920107639127709
"C00093",0.838724571603509,1,0.919362285801754
"K09458",0.892077845141465,0.944498679657474,0.91828826239947
"K16692",0.891995799119078,0.94445526347059,0.918225531294834
"K00868",0.891990709633428,0.944452619749605,0.918221664691517
"K00872",0.891759918801964,0.944330414525458,0.918045166663711
"K02501",0.891503758021945,0.944194706638473,0.917849232330209
"K00059",0.890544311659977,0.943686542144961,0.917115426902469
"K04487",0.890528457655709,0.943678183355877,0.917103320505793
"K01955",0.888102930210146,0.942392090327957,0.915247510269052
"K03073",0.887113567463744,0.941867137883367,0.914490352673556
"K01515",0.885763050058841,0.941149908627034,0.913456479342937
"K02796",0.88482100366806,0.940649279286944,0.912735141477502
"K07173",0.884720878836564,0.940596049642635,0.9126584642396
"K02795",0.882144185375941,0.939225342209516,0.910684763792729
"K01784",0.88162055817502,0.938946506688556,0.910283532431788
"K01599",0.881512945948598,0.938889275466296,0.910201110707447
"K00942",0.880803780561717,0.938511507560454,0.909657644061086
"C00906",0.818809616901856,1,0.909404808450928
"C07326",0.817827817241264,1,0.908913908620632
"K01911",0.878969276597828,0.937533569739123,0.908251423168476
"K00764",0.878797642358391,0.937442116055659,0.908119879207025
"K00604",0.877508884110911,0.936754471964342,0.907131678037627
"K15770",0.877315436948683,0.93665114357004,0.906983290259361
"K16787",0.8762268331397,0.936069856406408,0.906148344773054
"K00973",0.875812683917255,0.935848703562202,0.905830693739728
"K00355",0.875183561023257,0.935512413135313,0.905347987079285
"K16786",0.875004958247671,0.935416970410159,0.905210964328915
"K01696",0.874183307500634,0.934977725910644,0.904580516705639
"K00975",0.87308263475536,0.934388978792289,0.903735806773825
"C00214",0.806998399551012,1,0.903499199775506
"K01817",0.87225438007454,0.933945586237069,0.903099983155804
"K09811",0.870113657068287,0.932798851091676,0.901456254079982
"K01243",0.868125266658962,0.931732458151442,0.899928862405202
"K02794",0.866355493477922,0.930782242058855,0.898568867768389
"K01200",0.865338916788387,0.930235922274212,0.8977874195313
"K01633",0.864150236862735,0.929596749279393,0.896873493071064
"K01652",0.864036685762948,0.929535729635713,0.89678620769933
"K01772",0.863678715107766,0.929343202473366,0.896510958790566
"K01489",0.862244619715798,0.928571304589839,0.895407962152818
"K21636",0.861657895270079,0.928255339366611,0.894956617318345
"K11717",0.861267277987709,0.928044851956884,0.894656064972297
"K05810",0.859802171675173,0.927255229434644,0.893528700554908
"K00919",0.859677934888546,0.927188239137452,0.893433087012999
"K00950",0.859525028067181,0.927105645332514,0.893315336699848
"K00133",0.857658304462414,0.926098493440683,0.891878398951549
"K02073",0.856906026398753,0.925692174791768,0.89129910059526
"C02838",0.77980364045102,1,0.88990182022551
"K00645",0.854652231237073,0.924473993263298,0.889563112250185
"K03526",0.854409936775454,0.924343008219869,0.889376472497661
"K00611",0.854258029839068,0.924260841714597,0.889259435776833
"K00549",0.853799825871454,0.924012919999246,0.88890637293535
"K16554",0.853673062473804,0.923944307815568,0.888808685144686
"K01223",0.853356887500387,0.923773150415383,0.888565018957885
"C05841",0.77703802987699,1,0.888519014938495
"K02793",0.852733981405894,0.923436014571295,0.888084997988594
"K01126",0.849106053941664,0.921469621548126,0.885287837744895
"K01809",0.848931663717051,0.921374886903535,0.885153275310293
"K01739",0.848895984691786,0.921355524522065,0.885125754606926
"K00615",0.84715751571955,0.920411580811189,0.88378454826537
"K01176",0.846042181090555,0.919805521697401,0.882923851393978
"K08281",0.845995974376645,0.919780352196229,0.882888163286436
"K02495",0.845853444538266,0.919702941406244,0.882778192972255
"K00099",0.844733661453534,0.919093976178425,0.88191381881598
"K03587",0.843766526993076,0.918567644750374,0.881167085871725
"C00153",0.762201140391654,1,0.881100570195827
"K01835",0.843395923376721,0.918365929015597,0.880880926196159
"K15634",0.842978671840152,0.918138693480034,0.880558682660093
"K00946",0.842856975204608,0.918072435956014,0.880464705580311
"K01790",0.840388337677467,0.916727022058025,0.878557679867746
"K00382",0.839515616679822,0.916250910645154,0.877883263662488
"C02714",0.753829985210679,1,0.876914992605339
"K03785",0.838183514642273,0.915523616075432,0.876853565358853
"K02551",0.837640972673427,0.915227257581555,0.876434115127491
"K00845",0.837403029164425,0.91509735789402,0.876250193529222
"K06131",0.836642356000391,0.914681576994465,0.875661966497428
"K00759",0.835526012132596,0.9140711799319,0.874798596032248
"K00931",0.834090597082383,0.913285670592376,0.873688133837379
"K00849",0.834011466917859,0.913242409688001,0.87362693830293
"C03017",0.747039842962279,1,0.873519921481139
"K09817",0.833518412444477,0.912972352956424,0.87324538270045
"K01752",0.831520515598864,0.911877527658971,0.871699021628918
"K00991",0.830627124729806,0.911387418192225,0.871007271461016
"K01658",0.829116620657244,0.910558470162836,0.86983754541004
"K01845",0.827843855327953,0.909859246938818,0.868851551133385
"K01129",0.827505950741531,0.909673524680456,0.868589737710993
"K01657",0.827291241100548,0.909555547673474,0.868423394387011
"C05512",0.736759720683273,1,0.868379860341637
"C00262",0.735115475260479,1,0.867557737630239
"K09812",0.824453139453755,0.907994054694684,0.866223597074219
"K01755",0.824407454496785,0.907968895634627,0.866188175065706
"K14652",0.823035626381042,0.907213108033755,0.865124367207399
"K07658",0.822581814521845,0.906962946496091,0.864772380508968
"C00475",0.728225208994182,1,0.864112604497091
"K09815",0.821696284383691,0.906474709164017,0.864085496773854
"K13940",0.821249128104177,0.906227951907635,0.863738540005906
"K01524",0.820905566952776,0.906038345466231,0.863471956209503
"C00791",0.726638087209509,1,0.863319043604754
"K00001",0.816294827710689,0.903490309112176,0.859892568411433
"K00147",0.81490108697053,0.902718778003655,0.858809932487093
"C00762",0.716500147969765,1,0.858250073984883
"K01940",0.810771714312013,0.900428684242627,0.85560019927732
"K00850",0.806107002047766,0.897834664805056,0.851970833426411
"K03386",0.804467274268259,0.896921096620006,0.850694185444133
"C00106",0.700230024744107,1,0.850115012372053
"K05846",0.802533458618622,0.895842246732018,0.84918785267532
"C00550",0.69623270051934,1,0.84811635025967
"C02862",0.694789695389542,1,0.847394847694771
"K04771",0.798534784542276,0.893607674045176,0.846071229293726
"K02769",0.798524669783607,0.89360210890388,0.846063389343744
"K02770",0.798482842631048,0.893578704986366,0.846030773808707
"K00655",0.798085824266244,0.893356535170503,0.845721179718373
"C00588",0.691373964050795,1,0.845686982025398
"K02358",0.792258319791839,0.890089005325624,0.841173662558732
"K19002",0.792064201515079,0.889979893703225,0.841022047609152
"K01778",0.791795008383698,0.889828667414009,0.840811837898853
"K10823",0.790068867609027,0.888858166938338,0.839463517273683
"C00062",0.678917158241733,1,0.839458579120867
"K00800",0.789449491006364,0.888509752317494,0.838979621661929
"K10112",0.789173062898356,0.888354180241842,0.838763621570099
"K16013",0.78745755870972,0.887388112124958,0.837422835417339
"K02020",0.786861703318796,0.887052342198628,0.836957022758712
"K11752",0.786754397832019,0.886991859535528,0.836873128683774
"K03767",0.786690468414802,0.886955795773982,0.836823132094392
"C00090",0.673614990037666,1,0.836807495018833
"K01187",0.785888580764108,0.886503584464051,0.83619608261408
"K02078",0.784821535724635,0.885901575802568,0.835361555763601
"K01607",0.784598645335483,0.885775611845137,0.83518712859031
"K09816",0.783442305633581,0.885122840568803,0.834282573101192
"K00865",0.781789386898055,0.884188584010817,0.832988985454436
"K00794",0.781522756865198,0.884037849370651,0.832780303117925
"K01619",0.78133165138252,0.883929668759813,0.832630660071167
"C02155",0.664284489189278,1,0.832142244594639
"K03118",0.780675278626471,0.883558379680334,0.832116829153402
"C00122",0.661966198231145,1,0.830983099115573
"K00721",0.777507427925902,0.881763822736823,0.829635625331363
"K03823",0.776582143206111,0.881239039991694,0.828910591598903
"K02018",0.776080530188497,0.880954359116319,0.828517444652408
"K00941",0.775554960006591,0.880656011058611,0.828105485532601
"K01808",0.773917366658897,0.87972572985855,0.826821548258723
"C00258",0.649638565269137,1,0.824819282634568
"C00300",0.646856208143443,1,0.823428104071722
"K09809",0.769301580683263,0.877098418256085,0.823199999469674
"C00208",0.644056112820545,1,0.822028056410273
"C02989",0.640150195781839,1,0.82007509789092
"K19270",0.765195109444433,0.874754312956509,0.819974711200471
"K01626",0.763878266953372,0.87400137715959,0.818939822056481
"K01438",0.76378559989979,0.873948262460135,0.818866931179963
"C05842",0.637214305954305,1,0.818607152977153
"K16012",0.763034585737447,0.873518583105375,0.818276584421411
"K01834",0.762741971896822,0.873351064275911,0.818046518086366
"K01785",0.762658720721003,0.873303378989018,0.81798104985501
"C02571",0.635208221455295,1,0.817604110727647
"K01814",0.761338514477712,0.872547100505607,0.81694280749166
"K03524",0.760664214122216,0.872160716400646,0.816412465261431
"K07720",0.759024208237373,0.871219947498284,0.815122077867829
"K01679",0.758270010838717,0.870787064877226,0.814528537857971
"C00186",0.626190587622429,1,0.813095293811215
"C00121",0.622907062275042,1,0.811453531137521
"C03793",0.622677089036881,1,0.81133854451844
"K00033",0.753895940901196,0.868271898381695,0.811083919641446
"K07668",0.751406989818217,0.866837279898988,0.809122134858603
"K00812",0.751020282331696,0.866614210464847,0.808817246398272
"K01256",0.750258301518502,0.866174599552622,0.808216450535562
"K00384",0.749691276482432,0.865847236576814,0.807769256529623
"K00013",0.748853203315178,0.865363041830752,0.807108122572965
"K06966",0.747257109699303,0.864440358030744,0.805848733865024
"K00945",0.746708563491952,0.864122976459292,0.805415769975622
"K22305",0.745892589496598,0.863650667347077,0.804771628421838
"K01885",0.745669607585681,0.86352164498767,0.804595626286675
"K07776",0.744941801298135,0.863100133776478,0.804020967537307
"C01468",0.607895574867535,1,0.803947787433767
"K03639",0.744485160279656,0.862835586576685,0.803660373428171
"C00330",0.605847300232547,1,0.802923650116274
"C03145",0.604319303050118,1,0.802159651525059
"K01589",0.742337580818935,0.861590242834699,0.801963911826817
"K02031",0.74219184840091,0.861505567553915,0.801848707977412
"K02500",0.7420011518398,0.861394916790998,0.801698034315399
"K03527",0.741395791303242,0.861043448267107,0.801219619785174
"K03637",0.74009469160514,0.860287593254577,0.800191142429859
"K00788",0.738432116238612,0.859320767714247,0.79887644197643
"C00147",0.596361238578201,1,0.798180619289101
"K01673",0.736986256300753,0.858479033180293,0.797732644740523
"K02035",0.736383751131871,0.858128066042898,0.797255908587385
"K00765",0.736275447252439,0.858064907128834,0.797170177190636
"K00700",0.735539368707767,0.857636055735338,0.796587712221552
"K14155",0.734799284270455,0.857204332943027,0.796001808606741
"K11175",0.734781402535968,0.857193910562873,0.79598765654942
"C01620",0.591067894314993,1,0.795533947157496
"K00981",0.732960381637594,0.856131166345487,0.79454577399154
"K01897",0.73262092537011,0.855932784618453,0.794276854994281
"K02034",0.730114936166959,0.854467694291954,0.792291315229456
"C02712",0.579310639926442,1,0.789655319963221
"K06881",0.723277860028936,0.850457357580706,0.786867608804821
"C00116",0.568252891882758,1,0.784126445941379
"K02768",0.716827260278449,0.846656567678716,0.781741913978583
"K01190",0.716513323924301,0.84647111526462,0.78149221959446
"K15583",0.715471880512433,0.845855676843141,0.780663778677787
"K02033",0.714766063706519,0.845438454432046,0.780102259069283
"C00295",0.55744654204503,1,0.778723271022515
"K03074",0.710236747917868,0.842755529936342,0.776496138927105
"K00012",0.710202700936241,0.842735284704715,0.776468992820478
"K01193",0.706891568697155,0.84076844481807,0.773830006757612
"K03750",0.706494213598792,0.84053215244394,0.773513183021366
"C11130",0.546281268793287,1,0.773140634396644
"C00242",0.544714128976009,1,0.772357064488004
"K03072",0.704751160103902,0.839494671945845,0.772122916024874
"C00025",0.542086734259429,1,0.771043367129715
"C02713",0.541723349654313,1,0.770861674827157
"K02492",0.702207482122928,0.837978289824803,0.770092885973865
"K02032",0.696278380318565,0.834432963349019,0.765355671833792
"C00073",0.523692309685688,1,0.761846154842844
"C00149",0.522920303010383,1,0.761460151505192
"K01749",0.690690168573679,0.831077801187414,0.760883984880547
"K00995",0.687020333205117,0.828867050245563,0.75794369172534
"K03183",0.685188514464998,0.827761184233181,0.756474849349089
"K00239",0.684200748370876,0.827164286888737,0.755682517629807
"K00674",0.681292529604453,0.825404527694283,0.753348528649368
"C02918",0.504472370280714,1,0.752236185140357
"K02777",0.679655816651592,0.824412492185407,0.7520341544185
"C00318",0.498661430509719,1,0.749330715254859
"K15580",0.674566913573855,0.821320257972257,0.747943585773056
"K01698",0.674272710215898,0.821141196020467,0.747706953118182
"K00648",0.673246719964401,0.820516148203435,0.746881434083918
"K01207",0.668537083400489,0.817641209018323,0.743089146209406
"C03413",0.485678219741885,1,0.742839109870942
"C00245",0.485572323046962,1,0.742786161523481
"C01762",0.483590837842639,1,0.741795418921319
"K00262",0.661188841460249,0.813135253669948,0.737162047565099
"K01255",0.660426752475048,0.81266655938409,0.736546655929569
"C00437",0.469753744989892,1,0.734876872494946
"K03406",0.657585973556436,0.810916733713325,0.734251353634881
"K01520",0.656692227455051,0.810365510464647,0.733528868959849
"K02226",0.656158980627045,0.810036372555451,0.733097676591248
"K21147",0.652155862362582,0.807561781933149,0.729858822147866
"K05847",0.641880334389333,0.801174322261197,0.721527328325265
"C06001",0.442943471855896,1,0.721471735927948
"C04148",0.440974028998497,1,0.720487014499248
"C00559",0.439546738822742,1,0.719773369411371
"C00195",0.43824153827711,1,0.719120769138555
"C02997",0.43110469276602,1,0.71555234638301
"C00078",0.430359153505015,1,0.715179576752508
"C00624",0.426002053415913,1,0.713001026707957
"K02017",0.628307462225308,0.79265858709294,0.710483024659124
"K12410",0.626451440906913,0.791486912454681,0.708969176680797
"C00836",0.411772851082162,1,0.705886425541081
"C00003",0.411321277971626,1,0.705660638985813
"K07652",0.620789610511905,0.787901994053326,0.704345802282615
"C00431",0.407501053558255,1,0.703750526779128
"C00666",0.407004897899438,1,0.703502448949719
"C01586",0.405679721629212,1,0.702839860814606
"C00189",0.403845889497998,1,0.701922944748999
"K00852",0.617471568115876,0.785793626613945,0.701632597364911
"C00250",0.402546204469777,1,0.701273102234888
"K07271",0.614736684634009,0.784051488995084,0.699394086814546
"K01426",0.614195133502661,0.783706084383689,0.698950608943175
"K02372",0.61373210892566,0.783410566006968,0.698571337466314
"C00049",0.396827064571792,1,0.698413532285896
"C00020",0.395806222938445,1,0.697903111469222
"K00705",0.612194633157321,0.782428775894697,0.697311704526009
"C00042",0.389128763942711,1,0.694564381971356
"C00534",0.375470089942194,1,0.687735044971097
"C00064",0.37540949813567,1,0.687704749067835
"K00797",0.596939254901113,0.772618510167434,0.684778882534273
"K01918",0.595682943050955,0.771804878501191,0.683743910776073
"K01744",0.594871199106372,0.771279089919514,0.683075144512943
"K10679",0.593774374059676,0.770567547311372,0.682170960685524
"C00581",0.363841992974522,1,0.681920996487261
"K01259",0.589330318635375,0.767678594602433,0.678504456618904
"K01079",0.588469883161231,0.767118028505153,0.677793955833192
"C00188",0.354263493306144,1,0.677131746653072
"K00240",0.58677583605511,0.766012930734097,0.676394383394603
"C00179",0.348770827644249,1,0.674385413822125
"C07086",0.347897195341156,1,0.673948597670578
"K07642",0.583249435119411,0.763707744951708,0.67347859003556
"K00058",0.577984702609282,0.760253046898558,0.66911887475392
"C01179",0.336061076374737,1,0.668030538187368
"K01507",0.575675977479223,0.758733308856523,0.667204643167873
"C00178",0.332972066085729,1,0.666486033042865
"C00031",0.328007305000438,1,0.664003652500219
"C05568",0.322203680667619,1,0.66110184033381
"K01081",0.567705741398879,0.753462496370281,0.66058411888458
"C00148",0.320719481080872,1,0.660359740540436
"K00036",0.565987541776441,0.752321612542224,0.659154577159332
"K00831",0.564841623633645,0.751559579063419,0.658200601348532
"K00793",0.563197318131658,0.750464909868764,0.656831114000211
"C13880",0.313036661509297,1,0.656518330754648
"C00134",0.307868477143441,1,0.65393423857172
"C00387",0.304995461331831,1,0.652497730665915
"C00082",0.304230344114743,1,0.652115172057371
"K00244",0.557410014445736,0.746599011795492,0.652004513120614
"K02810",0.555656885319644,0.74542400080564,0.650540443062642
"C00439",0.300893855633961,1,0.65044692781698
"C03672",0.300530809808833,1,0.650265404904417
"C00047",0.300099022627276,1,0.650049511313638
"C00597",0.295724612375892,1,0.647862306187946
"K00010",0.551790721072763,0.742826267686364,0.647308494379563
"C00089",0.292509977725101,1,0.64625498886255
"K00241",0.549896382875546,0.741549969747474,0.64572317631151
"K21464",0.548200834817641,0.740405814209868,0.644303324513754
"K08303",0.545596138214913,0.738644786401792,0.642120462308352
"C00065",0.283983035231443,1,0.641991517615721
"C00111",0.283075099119311,1,0.641537549559655
"C00166",0.279107419451472,1,0.639553709725736
"C00212",0.276068056781768,1,0.638034028390884
"K07693",0.53736780526465,0.733053779729976,0.635210792497313
"C00385",0.266760600412596,1,0.633380300206298
"K12373",0.535082276036154,0.731493242971298,0.633287759503726
"K01186",0.533290917512463,0.730267761405129,0.631779339458796
"C02067",0.261777516329916,1,0.630888758164958
"C04100",0.2616395384113,1,0.63081976920565
"C07480",0.260358615795015,1,0.630179307897508
