-6.06691,19.08394,09K95A,0
88.83301,-7.165892,0VM1CI,1
-62.06322,-30.03319,1RGWDX,1
2.699831,10.26413,1T56G4,0
-18.58011,-1.32892,26QQrO,0
-18.57685,22.69885,4XSG4Y,1
-4.814884,4.705815,5MKWBH,0
5.15626,-1.07698,6LVPX8,1
-8.134341,28.21266,9XELA5,2
-4.897172,-27.6694,9XNMJT,2
-7.690284,-32.75461,DLODDN,2
2.996958,-8.848431,DZVZH0,2
-5.79068,10.25968,EPJUNL,1
-6.425922,-17.08619,EUQG8X,1
-11.48319,7.021793,F80LGF,0
-3.731327,-7.647931,F9HJUU,0
-16.22754,-20.89186,FMFSCB,2
-2.229825,0.266513,G7E225,2
-7.82649,105.4929,H6CSMA,1
52.03743,-5.462888,I5N225,1
2.90594,20.84137,J1O0BL,0
-4.833808,-19.46597,J3UYDR,0
19.69725,23.45949,JDWAOR,0
12.62031,16.64657,LYDUBY,2
12.39838,34.10037,MKBDBY,0
-58.63695,24.25507,N5IZ3L,0
-10.67882,-46.98532,NDBDKD,2
35.22703,-15.61043,O3VQFQ,1
-6.997137,-50.9763,QBC0SD,2
-21.10336,-41.59303,T80OF8,2
97.04497,-29.38438,U6GTOL,0
-6.568996,-0.7316917,UMKISW,1
-13.76077,-11.43041,VSTPH2,2
-13.97842,-19.26054,W5FDMV,1
-10.89454,29.40233,XAD1I4,0
5.944815,25.38852,XXN4TH,0
2.711338,-17.21767,XYBF9C,1
-12.88384,-3.597947,Y45ETC,2
-0.8777614,-4.113043,YP7H46,1
-2.347874,48.73188,ZIBR7F,1
140.1958,-31.15812,ZP6YP4,2
