9.39379,21.9682,09K95A,0
-37.556,28.0985,0VM1CI,1
-10.692,0.128303,1RGWDX,1
-15.8398,-2.82157,1T56G4,0
63.1163,1.37492,26QQrO,0
32.4922,2.98555,4XSG4Y,1
-30.4696,-15.3392,5MKWBH,0
-23.3281,25.4434,6LVPX8,1
-39.0676,-7.83164,9XELA5,2
10.1078,-10.9938,9XNMJT,2
-42.2917,5.53178,DLODDN,2
13.5396,-17.6746,DZVZH0,2
-5.41884,-13.0545,EPJUNL,1
-21.3644,3.17982,EUQG8X,1
-28.0684,62.856,F80LGF,0
-7.83852,28.6702,F9HJUU,0
6.91146,1.81872,FMFSCB,2
17.2344,11.9919,G7E225,2
-20.5675,-7.638,H6CSMA,1
70.0148,-49.1514,I5N225,1
-11.6612,26.1088,J1O0BL,0
49.8627,18.7531,J3UYDR,0
4.22831,4.62083,JDWAOR,0
-26.8173,36.9948,LYDUBY,2
13.671,11.8047,MKBDBY,0
45.0762,2.288,N5IZ3L,0
33.3668,-21.1487,NDBDKD,2
44.0946,-8.27269,O3VQFQ,1
10.7191,-12.1047,QBC0SD,2
54.6892,-9.46027,T80OF8,2
-15.8471,35.9672,U6GTOL,0
35.7811,-38.0548,UMKISW,1
-8.20813,-22.5841,VSTPH2,2
-23.0916,-10.8476,W5FDMV,1
17.8808,-2.04995,XAD1I4,0
-15.6182,-18.5434,XXN4TH,0
20.9982,9.82676,XYBF9C,1
-56.08,-0.837153,Y45ETC,2
-58.8472,-53.5368,YP7H46,1
-13.6297,-1.56044,ZIBR7F,1
-40.8752,-16.9061,ZP6YP4,2
