-13.2658,10.0777,09K95A
-0.3025,-10.2181,0VM1CI
-1.53535,-9.87188,1RGWDX
-16.0831,10.4512,1T56G4
27.9772,-10.1393,26QQrO
-18.1474,3.09813,4XSG4Y
4.12966,-3.25485,5MKWBH
10.4808,17.0275,6LVPX8
-7.15497,4.38814,9XELA5
-19.8498,0.692427,9XNMJT
0.581953,-10.2568,DLODDN
1.00801,0.987344,DZVZH0
5.66053,-11.111,EPJUNL
23.6376,-16.7357,EUQG8X
13.2927,-3.59093,F80LGF
0.535612,-3.77975,F9HJUU
6.66428,13.6391,FMFSCB
15.6629,-6.0773,G7E225
-22.2964,36.473,H6CSMA
-17.4771,8.1965,I5N225
-4.93652,-5.99471,J1O0BL
9.22655,-5.6634,J3UYDR
-22.7504,7.64108,JDWAOR
23.5313,-4.31374,LYDUBY
-9.05076,13.1126,MKBDBY
1.46381,-7.74562,N5IZ3L
3.35058,-11.1185,NDBDKD
-8.93327,3.65761,O3VQFQ
11.6241,-16.0408,QBC0SD
17.7095,-14.7414,T80OF8
-14.0555,7.80593,U6GTOL
7.41432,-0.666209,UMKISW
18.0597,-7.18743,VSTPH2
7.33082,-11.9446,W5FDMV
-19.6038,13.138,XAD1I4
3.75992,12.892,XXN4TH
-5.77674,1.22579,XYBF9C
-11.2376,2.80471,Y45ETC
19.6103,-2.20568,YP7H46
-20.2606,11.565,ZIBR7F
0.00547942,-6.21596,ZP6YP4
