-0.804711,5.20615,09K95A
0.91939,-1.99988,0VM1CI
-5.4572,-11.5379,1RGWDX
2.16659,2.23975,1T56G4
-13.441,-0.381689,26QQrO
-4.70057,10.9083,4XSG4Y
7.46555,8.60393,5MKWBH
5.74376,4.3343,6LVPX8
3.1608,-4.92077,9XELA5
-2.94204,-7.67277,9XNMJT
9.0111,5.40238,DLODDN
0.220294,-1.60953,DZVZH0
-0.650481,2.91583,EPJUNL
5.38467,1.55063,EUQG8X
2.32808,-6.68885,F80LGF
1.8081,0.485486,F9HJUU
-2.98865,-5.4669,FMFSCB
-9.16041,-9.68992,G7E225
4.90217,12.9459,H6CSMA
-17.148,-3.44569,I5N225
6.19339,13.0959,J1O0BL
-12.3669,-3.04236,J3UYDR
2.4832,6.46756,JDWAOR
5.43228,8.53038,LYDUBY
-6.45193,5.23722,MKBDBY
-9.64888,-1.93174,N5IZ3L
-7.59739,-2.71268,NDBDKD
-8.59924,-9.34979,O3VQFQ
-5.76802,-10.796,QBC0SD
-16.1204,-15.3623,T80OF8
-1.66911,1.80261,U6GTOL
-3.73185,3.88136,UMKISW
2.65138,-1.8123,VSTPH2
7.4096,-0.343366,W5FDMV
-5.95315,6.44886,XAD1I4
-2.00963,2.14372,XXN4TH
-7.81549,-7.02188,XYBF9C
3.45803,0.871623,Y45ETC
8.40593,3.57023,YP7H46
3.50496,9.1419,ZIBR7F
10.2787,0.521651,ZP6YP4
