-6.22427,-5.84058,09K95A
-23.783,12.1612,0VM1CI
-21.4978,15.1175,1RGWDX
14.545,-9.76898,1T56G4
-7.16155,2.11845,26QQrO
11.8155,-11.8589,4XSG4Y
3.95279,-11.1448,5MKWBH
6.82253,-4.00094,6LVPX8
-0.267741,10.5318,9XELA5
19.9191,-16.3658,9XNMJT
-7.99465,2.2945,DLODDN
-5.59672,3.12323,DZVZH0
2.11067,4.01811,EPJUNL
-3.97213,12.8952,EUQG8X
-26.8329,18.1838,F80LGF
-3.50089,-0.701112,F9HJUU
0.525715,4.14396,FMFSCB
-12.722,11.1336,G7E225
4.18814,-11.6127,H6CSMA
4.68255,-8.06538,I5N225
-15.4877,-1.79876,J1O0BL
-2.20133,4.93684,J3UYDR
11.0668,-15.0675,JDWAOR
-0.558371,-0.20153,LYDUBY
8.66519,-21.0454,MKBDBY
4.02484,-1.32302,N5IZ3L
-9.92386,6.67259,NDBDKD
-1.50894,-0.0478146,O3VQFQ
-8.18703,16.2337,QBC0SD
-5.19554,4.31245,T80OF8
0.0891368,-0.834667,U6GTOL
8.72487,-16.2505,UMKISW
2.56568,-0.231839,VSTPH2
9.48075,0.809128,W5FDMV
2.49053,-11.586,XAD1I4
-4.87803,5.57432,XXN4TH
-0.0446439,8.53577,XYBF9C
18.0605,-13.7182,Y45ETC
0.714882,-0.36231,YP7H46
7.73678,-11.5249,ZIBR7F
-2.6845,9.34915,ZP6YP4
