10.7607,16.1326,09K95A,0
21.248,-14.7708,0VM1CI,1
23.2448,-41.7923,1RGWDX,1
30.5533,-20.6348,1T56G4,0
-57.2506,14.9847,26QQrO,0
27.0414,-16.539,4XSG4Y,1
0.492378,4.76582,5MKWBH,0
-81.6953,88.0975,6LVPX8,1
5.95857,28.3123,9XELA5,2
34.3293,-15.9144,9XNMJT,2
9.72539,-36.4337,DLODDN,2
7.81301,-10.3928,DZVZH0,2
13.3389,-16.4447,EPJUNL,1
-47.5516,11.5913,EUQG8X,1
-0.74856,-19.3196,F80LGF,0
23.1498,-21.4391,F9HJUU,0
-20.8508,-4.80365,FMFSCB,2
-0.261348,-7.02197,G7E225,2
15.4359,41.653,H6CSMA,1
18.1997,7.30443,I5N225,1
22.6618,-28.2498,J1O0BL,0
-9.19287,19.4726,J3UYDR,0
40.2501,-27.7631,JDWAOR,0
-41.9052,3.12971,LYDUBY,2
-12.813,35.4302,MKBDBY,0
19.2696,-11.3472,N5IZ3L,0
5.25713,-17.4407,NDBDKD,2
24.8792,-7.31697,O3VQFQ,1
-5.09818,-20.243,QBC0SD,2
-30.1474,-14.7428,T80OF8,2
9.45486,19.2979,U6GTOL,0
-48.5386,32.2701,UMKISW,1
-9.07694,-22.4948,VSTPH2,2
-6.09759,9.97457,W5FDMV,1
20.9938,1.27614,XAD1I4,0
-50.6702,41.2206,XXN4TH,0
18.9983,5.40824,XYBF9C,1
28.2656,-12.7311,Y45ETC,2
-38.9435,-2.05299,YP7H46,1
35.5607,-5.00703,ZIBR7F,1
-6.04099,14.5745,ZP6YP4,2
