17.1458,-10.0934,09K95A,0
-3.31318,-9.20441,0VM1CI,1
-39.8026,-16.4406,1RGWDX,1
11.2424,-8.68954,1T56G4,0
1.7416,61.341,26QQrO,0
51.2456,-13.0776,4XSG4Y,1
4.48322,-27.1809,5MKWBH,0
5.7518,-23.3071,6LVPX8,1
-18.3202,-0.361403,9XELA5,2
-36.8693,0.968174,9XNMJT,2
-5.85526,-15.8304,DLODDN,2
-4.62882,9.83954,DZVZH0,2
16.3852,1.8502,EPJUNL,1
14.2495,-9.72733,EUQG8X,1
-23.6373,-19.2033,F80LGF,0
4.03072,-0.994472,F9HJUU,0
-18.6397,4.93456,FMFSCB,2
-45.0735,9.79684,G7E225,2
40.8378,25.0818,H6CSMA,1
-7.33154,13.5668,I5N225,1
45.3955,-23.373,J1O0BL,0
-8.03085,30.2176,J3UYDR,0
15.3923,0.429505,JDWAOR,0
17.2537,-4.9937,LYDUBY,2
39.8474,11.9868,MKBDBY,0
16.5143,15.456,N5IZ3L,0
2.91596,20.8495,NDBDKD,2
-26.8508,6.78371,O3VQFQ,1
-36.577,0.47612,QBC0SD,2
-46.1353,-1.79246,T80OF8,2
-4.80976,-4.76045,U6GTOL,0
36.1681,13.4861,UMKISW,1
-32.5203,-7.08515,VSTPH2,2
-16.9284,-2.299,W5FDMV,1
15.3775,-2.40604,XAD1I4,0
21.2329,3.36627,XXN4TH,0
-24.6891,38.9193,XYBF9C,1
6.71797,-0.971009,Y45ETC,2
1.55749,-27.9504,YP7H46,1
14.651,-21.8769,ZIBR7F,1
-0.124916,-17.7312,ZP6YP4,2
