9.73138,-7.18309,09K95A
3.31539,9.78397,0VM1CI
-1.72953,3.25202,1RGWDX
5.86387,3.11853,1T56G4
-14.9351,3.19837,26QQrO
21.3819,-0.4809,4XSG4Y
6.80566,0.376012,5MKWBH
-15.2089,-10.4544,6LVPX8
4.65531,-10.574,9XELA5
7.03189,6.18999,9XNMJT
-2.1607,-8.01558,DLODDN
-11.433,-0.298376,DZVZH0
-7.25147,11.8846,EPJUNL
-10.2767,5.60821,EUQG8X
-6.46396,7.25973,F80LGF
0.373496,4.15458,F9HJUU
-9.74393,-11.6502,FMFSCB
-6.27265,-7.90574,G7E225
6.87858,3.77197,H6CSMA
2.86995,12.8948,I5N225
5.2149,3.57063,J1O0BL
-4.0318,-6.60421,J3UYDR
6.24506,9.53416,JDWAOR
-14.6239,-7.94121,LYDUBY
7.16213,-0.596956,MKBDBY
1.28411,-0.702469,N5IZ3L
0.191683,-19.8976,NDBDKD
7.82649,-1.90417,O3VQFQ
-14.3976,10.3084,QBC0SD
-1.40691,0.433643,T80OF8
-4.12576,-10.1159,U6GTOL
-0.019786,-15.523,UMKISW
-0.0188955,1.78095,VSTPH2
3.8743,-8.97608,W5FDMV
13.9146,10.6293,XAD1I4
-3.63389,5.37386,XXN4TH
3.8666,4.10466,XYBF9C
7.67869,-0.99088,Y45ETC
-8.88241,7.09769,YP7H46
10.0805,2.45768,ZIBR7F
0.370436,3.03096,ZP6YP4
