7.34821,-3.36995,09K95A,0
8.56442,2.93744,0VM1CI,1
9.20466,1.7246,1RGWDX,1
8.55908,-9.06011,1T56G4,0
-22.9395,8.18798,26QQrO,0
15.6226,-13.8202,4XSG4Y,1
-1.64202,4.47868,5MKWBH,0
-26.8403,-9.00904,6LVPX8,1
5.06019,-0.510488,9XELA5,2
17.7005,-18.8294,9XNMJT,2
6.29262,0.0730587,DLODDN,2
-1.23849,1.91951,DZVZH0,2
3.40273,5.76398,EPJUNL,1
-11.5573,18.5475,EUQG8X,1
-9.62787,12.3125,F80LGF,0
2.97353,4.52377,F9HJUU,0
-18.2212,0.0135995,FMFSCB,2
-10.9341,10.7174,G7E225,2
-5.55856,-21.7894,H6CSMA,1
11.9116,-11.5604,I5N225,1
8.82467,-3.44746,J1O0BL,0
-4.50852,10.5767,J3UYDR,0
16.9976,-16.3777,JDWAOR,0
-20.9297,9.60529,LYDUBY,2
-0.706034,-5.23785,MKBDBY,0
4.57324,3.73339,N5IZ3L,0
5.05789,3.43479,NDBDKD,2
6.49899,-5.07651,O3VQFQ,1
0.209847,8.48363,QBC0SD,2
-6.9379,11.4184,T80OF8,2
7.87566,-8.55397,U6GTOL,0
-7.62468,1.99585,UMKISW,1
-11.5614,16.1765,VSTPH2,2
2.91055,10.8772,W5FDMV,1
10.3476,-11.5976,XAD1I4,0
-15.1394,-3.39837,XXN4TH,0
5.05425,-4.05178,XYBF9C,1
10.9129,-4.16947,Y45ETC,2
-16.7197,15.3615,YP7H46,1
11.739,-13.7371,ZIBR7F,1
5.04443,0.733548,ZP6YP4,2
