8.070752,-22.01615,09K95A,0
-35.43976,7.00244,0VM1CI,1
11.95818,78.52026,1RGWDX,1
-28.79442,-14.77272,1T56G4,0
81.05769,-52.57758,26QQrO,0
-2.284196,-76.21501,4XSG4Y,1
-53.22493,13.93389,5MKWBH,0
-34.36441,7.201044,6LVPX8,1
-51.58567,10.50111,9XELA5,2
35.8756,63.30649,9XNMJT,2
-63.88999,8.846421,DLODDN,2
26.2839,26.26185,DZVZH0,2
-18.88809,-33.3704,EPJUNL,1
-31.40951,-9.847652,EUQG8X,1
-16.80327,44.82876,F80LGF,0
1.171746,6.345692,F9HJUU,0
32.10452,42.90531,FMFSCB,2
64.27384,78.53714,G7E225,2
-113.6712,-150.7657,H6CSMA,1
133.8791,27.6934,I5N225,1
-51.79558,-65.90759,J1O0BL,0
80.07909,-20.19253,J3UYDR,0
-5.417241,-24.69932,JDWAOR,0
-45.32044,-32.9873,LYDUBY,2
-1.842164,-76.3592,MKBDBY,0
60.87473,-50.51593,N5IZ3L,0
39.25848,-8.919141,NDBDKD,2
99.65181,64.71363,O3VQFQ,1
43.53595,84.06726,QBC0SD,2
141.684,126.611,T80OF8,2
-12.00892,3.455533,U6GTOL,0
26.73086,-52.13722,UMKISW,1
7.495884,54.92972,VSTPH2,2
-27.64935,24.76682,W5FDMV,1
12.089,-19.5318,XAD1I4,0
-36.09808,-38.98337,XXN4TH,0
42.06694,23.13129,XYBF9C,1
-91.52713,-32.08304,Y45ETC,2
-110.7464,-1.352807,YP7H46,1
-43.90896,-21.49407,ZIBR7F,1
-71.47232,7.169422,ZP6YP4,2
